Date,O/N,1M,3M,6M
2022-04-01,1.75,1.74411,1.7479,1.75015
2022-03-31,1.75,1.74412,1.7479,1.75015
2022-03-30,1.74,1.74412,1.7479,1.75015
2022-03-29,1.75,1.74417,1.74801,1.75012
2022-03-28,1.75,1.74389,1.74801,1.75007
2022-03-25,1.75,1.74359,1.74778,1.75007
2022-03-24,1.75,1.74037,1.74745,1.74979
2022-03-23,1.73,1.74037,1.74745,
2022-03-22,1.75,1.74108,1.74745,
2022-03-21,1.73,1.74073,1.74745,
2022-03-18,1.75,1.74073,1.74734,
2022-03-17,1.75,1.74073,1.74734,
2022-03-16,1.75,1.74073,1.74734,
2022-03-15,1.75,1.74073,1.74734,
2022-03-14,1.75,1.74001,1.74734,
2022-03-11,1.75,1.74001,1.74712,
2022-03-10,1.71,1.73894,1.74645,
2022-03-09,1.72,1.73965,1.74656,
2022-03-08,1.74,1.74073,1.74689,
2022-03-07,1.75,1.74108,1.74678,
2022-03-04,1.72,1.74108,1.74678,
2022-03-03,1.75,1.7443,1.74712,
2022-03-02,1.75,1.7443,1.74678,
2022-03-01,1.75,1.7443,1.74656,
2022-02-28,1.75,1.7443,1.74656,
2022-02-25,1.72,1.74507,1.74614,
2022-02-24,1.75,1.74734,1.74712,
2022-02-23,1.75,1.74734,1.7468,
2022-02-22,1.74,1.7467,1.74647,
2022-02-21,1.73,1.74637,1.74658,
2022-02-18,1.75,1.74636,1.7468,
2022-02-17,1.75,1.74637,1.7468,
2022-02-16,1.75,1.74637,1.74647,
2022-02-15,1.73,1.74637,1.74647,
2022-02-14,1.75,1.74701,1.74669,
2022-02-11,1.74,1.74701,1.74669,
2022-02-10,1.73,1.74799,1.74702,
2022-02-09,1.75,1.74863,1.74723,
2022-02-08,1.75,1.74863,1.74723,
2022-02-07,1.75,1.74863,1.74723,
2022-02-04,1.75,1.74862,1.7468,
2022-02-03,1.75,1.74766,1.74592,
2022-01-31,1.75,1.74766,1.74592,
2022-01-28,1.75,1.74766,1.74571,
2022-01-27,1.73,1.74702,1.74571,
2022-01-26,1.75,1.7467,1.7456,
2022-01-25,1.75,1.7467,1.74527,
2022-01-24,1.75,1.7467,1.74494,
2022-01-21,1.73,1.74669,1.74494,
2022-01-20,1.75,1.74702,1.74527,
2022-01-19,1.75,1.74702,1.74505,
2022-01-17,1.75,1.74702,1.74505,
2022-01-14,1.75,1.74702,1.74505,
2022-01-13,1.75,1.74638,1.74494,
2022-01-12,1.75,1.74638,1.74494,
2022-01-11,1.75,1.74541,1.74494,
2022-01-10,1.75,1.74444,1.74494,
2022-01-07,1.75,1.74347,1.74494,
2022-01-06,1.75,1.74283,1.74472,
2022-01-05,1.75,1.74283,1.74472,
2022-01-04,1.72,1.74186,1.74451,
2022-01-03,1.75,1.74186,1.74483,
2021-12-31,1.75,1.74088,1.74483,
2021-12-30,1.75,1.73927,1.74483,
2021-12-29,1.75,1.73883,1.74469,
2021-12-28,1.73,1.73783,1.74458,
2021-12-27,1.72,1.7385,1.7448,
2021-12-24,1.75,1.7395,,
2021-12-23,1.73,1.7385,,
2021-12-22,1.75,1.73817,,
2021-12-21,1.72,1.73817,,
2021-12-20,1.75,1.73917,,
2021-12-17,1.75,1.73916,,
2021-12-16,1.75,1.73817,,
2021-12-15,1.75,1.73817,,
2021-12-14,1.73,1.73817,,
2021-12-13,1.75,1.73883,,
2021-12-10,1.72,1.73883,,
2021-12-09,1.75,1.74184,,
2021-12-08,1.73,1.74184,,
2021-12-07,1.75,1.74251,,
2021-12-06,1.75,1.74117,,
2021-12-03,1.72,1.73983,,
2021-12-02,1.73,1.7415,,
2021-12-01,1.75,1.7415,,
2021-11-30,1.72,1.7415,,
2021-11-29,1.72,1.74282,,
2021-11-26,1.75,1.74379,,
2021-11-25,1.75,1.74186,,
2021-11-24,1.72,1.74089,,
2021-11-23,1.72,1.74186,,
2021-11-22,1.75,1.74282,,
2021-11-19,1.75,1.74282,,
2021-11-18,1.75,1.74121,,
2021-11-17,1.72,1.74121,,
2021-11-16,1.75,1.74218,,
2021-11-15,1.75,1.74217,,
2021-11-12,1.75,1.74217,,
2021-11-11,1.75,1.74185,,
2021-11-10,1.75,1.74185,,
2021-11-09,1.75,1.74185,,
2021-11-08,1.75,1.74185,,
2021-11-05,1.71,1.74185,,
2021-11-03,1.75,1.74444,,
2021-11-02,1.73,1.74444,,
2021-11-01,1.75,1.74508,,
2021-10-29,1.75,1.74508,,
2021-10-28,1.75,1.7445,,
2021-10-27,1.72,1.7445,,
2021-10-26,1.72,1.74517,,
2021-10-25,1.72,1.74551,,
2021-10-22,1.75,,,
2021-10-21,1.72,,,
2021-10-20,1.73,,,
2021-10-18,1.75,,,
2021-10-15,1.75,,,
2021-10-14,1.74,,,
2021-10-13,1.75,,,
2021-10-12,1.75,,,
2021-10-11,1.75,,,
2021-10-08,1.75,,,
2021-10-07,1.73,,,
2021-10-06,1.75,,,
2021-10-05,1.73,,,
2021-10-04,1.75,,,
2021-10-01,1.75,,,
2021-09-30,1.75,,,
2021-09-29,1.74,,,
2021-09-28,1.75,,,
2021-09-27,1.74,,,
2021-09-24,1.73,,,
