Date,O/N,1M,3M,6M
2018-12-06,1.49042,,,
2018-12-04,1.49221,,,
2018-12-03,1.49149,,,
2018-11-30,1.48762,,,
2018-11-29,1.49603,,,
2018-11-28,1.49498,,,
2018-11-27,1.49533,,,
2018-11-26,1.49391,,,
2018-11-23,1.49377,,,
2018-11-22,1.48718,,,
2018-11-21,1.49472,,,
2018-11-20,1.49392,,,
2018-11-19,1.49172,,,
2018-11-16,1.49163,,,
2018-11-15,1.49522,,,
2018-11-14,1.49492,,,
2018-11-13,1.49644,,,
2018-11-12,1.49113,,,
2018-11-09,1.4939,,,
2018-11-08,1.49599,,,
2018-11-07,1.49413,,,
2018-11-06,1.49479,,,
2018-11-05,1.49329,,,
2018-11-02,1.49296,,,
2018-11-01,1.49315,,,
2018-10-31,1.49548,,,
2018-10-30,1.49243,,,
2018-10-29,1.49034,,,
2018-10-26,1.49609,,,
2018-10-25,1.49495,,,
2018-10-24,1.49255,,,
2018-10-22,1.49498,,,
2018-10-19,1.49329,,,
2018-10-18,1.49572,,,
2018-10-17,1.49236,,,
2018-10-16,1.48983,,,
2018-10-12,1.4938,,,
2018-10-11,1.49525,,,
2018-10-10,1.4939,,,
2018-10-09,1.49246,,,
2018-10-08,1.48873,,,
2018-10-05,1.49081,,,
2018-10-04,1.49313,,,
2018-10-03,1.4944,,,
2018-10-02,1.49093,,,
2018-10-01,1.49407,,,
2018-09-28,1.49196,,,
2018-09-27,1.49457,,,
2018-09-26,1.49085,,,
2018-09-25,1.49301,,,
2018-09-24,1.48978,,,
2018-09-21,1.48654,,,
2018-09-20,1.49144,,,
2018-09-19,1.49602,,,
2018-09-18,1.49487,,,
2018-09-17,1.49293,,,
2018-09-14,1.49421,,,
2018-09-13,1.49518,,,
2018-09-12,1.49432,,,
2018-09-11,1.4926,,,
2018-09-10,1.49018,,,
2018-09-07,1.49141,,,
2018-09-06,1.49199,,,
2018-09-05,1.49502,,,
2018-09-04,1.49417,,,
2018-09-03,1.49291,,,
2018-08-31,1.49163,,,
2018-08-30,1.49507,,,
2018-08-29,1.49251,,,
2018-08-28,1.49483,,,
2018-08-27,1.49018,,,
2018-08-24,1.49117,,,
2018-08-23,1.49247,,,
2018-08-22,1.49526,,,
2018-08-21,1.49511,,,
2018-08-20,1.49449,,,
2018-08-17,1.49388,,,
2018-08-16,1.49428,,,
2018-08-15,1.49353,,,
2018-08-14,1.49093,,,
2018-08-10,1.48587,,,
2018-08-09,1.4953,,,
2018-08-08,1.49438,,,
2018-08-07,1.49495,,,
2018-08-06,1.4932,,,
2018-08-03,1.4937,,,
2018-08-02,1.49403,,,
2018-08-01,1.48898,,,
2018-07-31,1.49291,,,
2018-07-26,1.49492,,,
2018-07-25,1.4954,,,
2018-07-24,1.4919,,,
2018-07-23,1.49635,,,
2018-07-20,1.49215,,,
2018-07-19,1.49538,,,
2018-07-18,1.4949,,,
2018-07-17,1.49353,,,
2018-07-16,1.49333,,,
2018-07-13,1.4941,,,
2018-07-12,1.49477,,,
2018-07-11,1.49224,,,
2018-07-10,1.49367,,,
2018-07-09,1.49445,,,
2018-07-06,1.49259,,,
2018-07-05,1.49414,,,
2018-07-04,1.49474,,,
2018-07-03,1.49318,,,
2018-07-02,1.49017,,,
2018-06-29,1.49045,,,
2018-06-28,1.49334,,,
2018-06-27,1.49585,,,
2018-06-26,1.49371,,,
2018-06-25,1.49319,,,
2018-06-22,1.49577,,,
2018-06-21,1.49415,,,
2018-06-20,1.49628,,,
2018-06-19,1.49539,,,
2018-06-18,1.49418,,,
2018-06-15,1.49312,,,
2018-06-14,1.48446,,,
2018-06-13,1.49463,,,
2018-06-12,1.496,,,
2018-06-11,1.49456,,,
2018-06-08,1.49502,,,
2018-06-07,1.49493,,,
2018-06-06,1.48783,,,
2018-06-05,1.49434,,,
2018-06-04,1.48897,,,
2018-06-01,1.49299,,,
2018-05-31,1.49178,,,
2018-05-30,1.49331,,,
2018-05-28,1.49269,,,
2018-05-25,1.49404,,,
2018-05-24,1.49499,,,
2018-05-23,1.49493,,,
2018-05-22,1.48913,,,
2018-05-21,1.49111,,,
2018-05-18,1.49193,,,
2018-05-17,1.49137,,,
2018-05-16,1.49514,,,
2018-05-15,1.49449,,,
2018-05-14,1.49281,,,
2018-05-11,1.49316,,,
2018-05-10,1.49164,,,
2018-05-09,1.49399,,,
2018-05-08,1.49214,,,
2018-05-07,1.49189,,,
2018-05-04,1.49372,,,
2018-05-03,1.49115,,,
2018-05-02,1.49377,,,
2018-04-30,1.48545,,,
2018-04-27,1.49067,,,
2018-04-26,1.49228,,,
2018-04-25,1.49264,,,
2018-04-24,1.4952,,,
2018-04-23,1.49522,,,
2018-04-20,1.49081,,,
2018-04-19,1.49258,,,
2018-04-18,1.49256,,,
2018-04-17,1.49227,,,
2018-04-12,1.49486,,,
2018-04-11,1.49428,,,
2018-04-10,1.49125,,,
2018-04-09,1.49066,,,
2018-04-05,1.48781,,,
2018-04-04,1.49086,,,
2018-04-03,1.49422,,,
2018-04-02,1.49078,,,
2018-03-30,1.44772,,,
2018-03-29,1.49312,,,
2018-03-28,1.49418,,,
2018-03-27,1.49471,,,
2018-03-26,1.49415,,,
2018-03-23,1.49347,,,
2018-03-22,1.49161,,,
2018-03-21,1.49394,,,
2018-03-20,1.49304,,,
2018-03-19,1.49104,,,
2018-03-16,1.49428,,,
2018-03-15,1.49458,,,
2018-03-14,1.49335,,,
2018-03-13,1.49416,,,
2018-03-12,1.49279,,,
2018-03-09,1.49484,,,
2018-03-08,1.4943,,,
2018-03-07,1.4919,,,
2018-03-06,1.49345,,,
2018-03-05,1.49216,,,
2018-03-02,1.49341,,,
2018-02-28,1.49416,,,
2018-02-27,1.49396,,,
2018-02-26,1.49273,,,
2018-02-23,1.4919,,,
2018-02-22,1.49283,,,
2018-02-21,1.49224,,,
2018-02-20,1.49356,,,
2018-02-19,1.49335,,,
2018-02-16,1.49084,,,
2018-02-15,1.49301,,,
2018-02-14,1.49436,,,
2018-02-13,1.49406,,,
2018-02-12,1.48768,,,
2018-02-09,1.49293,,,
2018-02-08,1.49387,,,
2018-02-07,1.49367,,,
2018-02-06,1.4934,,,
2018-02-05,1.49329,,,
2018-02-02,1.49135,,,
2018-02-01,1.49241,,,
2018-01-31,1.49512,,,
2018-01-30,1.49336,,,
2018-01-29,1.49002,,,
2018-01-26,1.49421,,,
2018-01-25,1.49253,,,
2018-01-24,1.49413,,,
2018-01-23,1.4952,,,
2018-01-22,1.49451,,,
2018-01-19,1.49305,,,
2018-01-18,1.49503,,,
2018-01-17,1.49429,,,
2018-01-16,1.49375,,,
2018-01-15,1.49177,,,
2018-01-12,1.49025,,,
2018-01-11,1.49579,,,
2018-01-10,1.4958,,,
2018-01-09,1.49444,,,
2018-01-08,1.4926,,,
2018-01-05,1.49469,,,
2018-01-04,1.49017,,,
2018-01-03,1.4918,,,
2017-12-29,1.47473,,,
2017-12-28,1.4906,,,
2017-12-27,1.49323,,,
2017-12-26,1.49336,,,
2017-12-25,1.49439,,,
2017-12-22,1.4949,,,
2017-12-21,1.4922,,,
2017-12-20,1.4954,,,
2017-12-19,1.49478,,,
2017-12-18,1.48898,,,
2017-12-15,1.49537,,,
2017-12-14,1.49511,,,
2017-12-13,1.49413,,,
2017-12-12,1.49179,,,
2017-12-08,1.49547,,,
2017-12-07,1.49514,,,
2017-12-06,1.49449,,,
2017-12-04,1.49506,,,
2017-12-01,1.49377,,,
2017-11-30,1.49124,,,
2017-11-29,1.49269,,,
2017-11-28,1.49438,,,
2017-11-27,1.49363,,,
2017-11-24,1.49313,,,
2017-11-23,1.49368,,,
2017-11-22,1.4944,,,
2017-11-21,1.49488,,,
2017-11-20,1.49433,,,
2017-11-17,1.49345,,,
2017-11-16,1.49543,,,
2017-11-15,1.49306,,,
2017-11-14,1.49232,,,
2017-11-13,1.49449,,,
2017-11-10,1.49411,,,
2017-11-09,1.49508,,,
2017-11-08,1.49496,,,
2017-11-07,1.49451,,,
2017-11-06,1.49396,,,
2017-11-03,1.49087,,,
2017-11-02,1.49485,,,
2017-11-01,1.49369,,,
2017-10-31,1.49479,,,
2017-10-30,1.49554,,,
2017-10-27,1.4956,,,
2017-10-25,1.49488,,,
2017-10-24,1.48675,,,
2017-10-20,1.49383,,,
2017-10-19,1.49291,,,
2017-10-18,1.49419,,,
2017-10-17,1.49402,,,
2017-10-16,1.49128,,,
2017-10-12,1.49554,,,
2017-10-11,1.49527,,,
2017-10-10,1.49341,,,
2017-10-09,1.49369,,,
2017-10-06,1.49577,,,
2017-10-05,1.49682,,,
2017-10-04,1.49284,,,
2017-10-03,1.49502,,,
2017-10-02,1.49062,,,
2017-09-29,1.48298,,,
2017-09-28,1.49567,,,
2017-09-27,1.4968,,,
2017-09-26,1.4912,,,
2017-09-25,1.49702,,,
2017-09-22,1.49556,,,
2017-09-21,1.49713,,,
2017-09-20,1.49607,,,
2017-09-19,1.49462,,,
2017-09-18,1.49327,,,
2017-09-15,1.49547,,,
2017-09-14,1.49449,,,
2017-09-13,1.49549,,,
2017-09-12,1.49512,,,
2017-09-11,1.49131,,,
2017-09-08,1.4913,,,
2017-09-07,1.48977,,,
2017-09-06,1.49392,,,
2017-09-05,1.49102,,,
2017-09-04,1.49454,,,
2017-09-01,1.49392,,,
2017-08-31,1.49492,,,
2017-08-30,1.49541,,,
2017-08-29,1.49588,,,
2017-08-28,1.49537,,,
2017-08-25,1.49407,,,
2017-08-24,1.49532,,,
2017-08-23,1.49504,,,
2017-08-22,1.49481,,,
2017-08-21,1.49538,,,
2017-08-18,1.49516,,,
2017-08-17,1.49459,,,
2017-08-16,1.49357,,,
2017-08-15,1.49609,,,
2017-08-11,1.496,,,
2017-08-10,1.49599,,,
2017-08-09,1.49617,,,
2017-08-08,1.49599,,,
2017-08-07,1.49446,,,
2017-08-04,1.49181,,,
2017-08-03,1.48808,,,
2017-08-02,1.49407,,,
2017-08-01,1.49437,,,
2017-07-31,1.48645,,,
2017-07-27,1.49268,,,
2017-07-26,1.49428,,,
2017-07-25,1.47592,,,
2017-07-24,1.49303,,,
2017-07-21,1.49504,,,
2017-07-20,1.48756,,,
2017-07-19,1.49587,,,
2017-07-18,1.49579,,,
2017-07-17,1.49378,,,
2017-07-14,1.49474,,,
2017-07-13,1.48862,,,
2017-07-12,1.49544,,,
2017-07-11,1.49433,,,
2017-07-07,1.49386,,,
2017-07-06,1.49497,,,
2017-07-05,1.49515,,,
2017-07-04,1.4955,,,
2017-07-03,1.48307,,,
2017-06-30,1.49356,,,
2017-06-29,1.49589,,,
2017-06-28,1.49584,,,
2017-06-27,1.49641,,,
2017-06-26,1.49582,,,
2017-06-23,1.493,,,
2017-06-22,1.49604,,,
2017-06-21,1.49462,,,
2017-06-20,1.49596,,,
2017-06-19,1.49557,,,
2017-06-16,1.49147,,,
2017-06-15,1.49559,,,
2017-06-14,1.49325,,,
2017-06-13,1.49578,,,
2017-06-12,1.49581,,,
2017-06-09,1.49657,,,
2017-06-08,1.49443,,,
2017-06-07,1.49334,,,
2017-06-06,1.49379,,,
2017-06-05,1.49566,,,
2017-06-02,1.49342,,,
2017-06-01,1.49493,,,
2017-05-31,1.4939,,,
2017-05-30,1.49545,,,
2017-05-29,1.4965,,,
2017-05-26,1.49652,,,
2017-05-25,1.49459,,,
2017-05-24,1.49481,,,
2017-05-23,1.49596,,,
2017-05-22,1.49685,,,
2017-05-19,1.49721,,,
2017-05-18,1.49648,,,
2017-05-17,1.49546,,,
2017-05-16,1.49247,,,
2017-05-15,1.49423,,,
2017-05-12,1.49558,,,
2017-05-11,1.49528,,,
2017-05-09,1.49543,,,
2017-05-08,1.49569,,,
2017-05-05,1.49069,,,
2017-05-04,1.49185,,,
2017-05-03,1.49215,,,
2017-05-02,1.48928,,,
2017-04-28,1.48995,,,
2017-04-27,1.49476,,,
2017-04-26,1.49379,,,
2017-04-25,1.49409,,,
2017-04-24,1.49334,,,
2017-04-21,1.49526,,,
2017-04-20,1.49551,,,
2017-04-19,1.49417,,,
2017-04-18,1.49166,,,
2017-04-17,1.49285,,,
2017-04-12,1.49682,,,
2017-04-11,1.49631,,,
2017-04-10,1.49554,,,
2017-04-07,1.48993,,,
2017-04-05,1.49332,,,
2017-04-04,1.49596,,,
2017-04-03,1.49328,,,
2017-03-31,1.48621,,,
2017-03-30,1.49228,,,
2017-03-29,1.49587,,,
2017-03-28,1.49594,,,
2017-03-27,1.48647,,,
2017-03-24,1.49581,,,
2017-03-23,1.49498,,,
2017-03-22,1.49592,,,
2017-03-21,1.49594,,,
2017-03-20,1.49517,,,
2017-03-17,1.49552,,,
2017-03-16,1.49433,,,
2017-03-15,1.49569,,,
2017-03-14,1.49632,,,
2017-03-13,1.49609,,,
2017-03-10,1.49371,,,
2017-03-09,1.49323,,,
2017-03-08,1.49607,,,
2017-03-07,1.49357,,,
2017-03-06,1.49616,,,
2017-03-03,1.4959,,,
2017-03-02,1.49587,,,
2017-03-01,1.49454,,,
2017-02-28,1.49363,,,
2017-02-27,1.49474,,,
2017-02-24,1.49492,,,
2017-02-23,1.49143,,,
2017-02-22,1.4953,,,
2017-02-21,1.49557,,,
2017-02-20,1.49466,,,
2017-02-17,1.49397,,,
2017-02-16,1.49532,,,
2017-02-15,1.49286,,,
2017-02-14,1.49277,,,
2017-02-10,1.4927,,,
2017-02-09,1.49366,,,
2017-02-08,1.49476,,,
2017-02-07,1.49519,,,
2017-02-06,1.48958,,,
2017-02-03,1.49496,,,
2017-02-02,1.49433,,,
2017-02-01,1.49406,,,
2017-01-31,1.49068,,,
2017-01-30,1.49107,,,
2017-01-27,1.49227,,,
2017-01-26,1.49425,,,
2017-01-25,1.49463,,,
2017-01-24,1.49459,,,
2017-01-23,1.49439,,,
2017-01-20,1.49522,,,
2017-01-19,1.49528,,,
2017-01-18,1.49316,,,
2017-01-17,1.48818,,,
2017-01-16,1.49178,,,
2017-01-13,1.49557,,,
2017-01-12,1.49526,,,
2017-01-11,1.49515,,,
2017-01-10,1.49283,,,
2017-01-09,1.49316,,,
2017-01-06,1.49495,,,
2017-01-05,1.49466,,,
2017-01-04,1.49213,,,
2016-12-30,1.48399,,,
2016-12-29,1.49587,,,
2016-12-28,1.49407,,,
2016-12-27,1.49501,,,
2016-12-26,1.49674,,,
2016-12-23,1.49471,,,
2016-12-22,1.49609,,,
2016-12-21,1.49447,,,
2016-12-20,1.49536,,,
2016-12-19,1.49241,,,
2016-12-16,1.49633,,,
2016-12-15,1.49425,,,
2016-12-14,1.49617,,,
2016-12-13,1.49374,,,
2016-12-09,1.49691,,,
2016-12-08,1.49412,,,
2016-12-07,1.49666,,,
2016-12-06,1.49566,,,
2016-12-02,1.49516,,,
2016-12-01,1.49192,,,
2016-11-30,1.49554,,,
2016-11-29,1.49536,,,
2016-11-28,1.49524,,,
2016-11-25,1.49654,,,
2016-11-24,1.49294,,,
2016-11-23,1.49613,,,
2016-11-22,1.49696,,,
2016-11-21,1.49608,,,
2016-11-18,1.49628,,,
2016-11-17,1.49612,,,
2016-11-16,1.49702,,,
2016-11-15,1.4959,,,
2016-11-14,1.49527,,,
2016-11-11,1.49491,,,
2016-11-10,1.49457,,,
2016-11-09,1.49662,,,
2016-11-08,1.49351,,,
2016-11-07,1.49722,,,
2016-11-04,1.49601,,,
2016-11-03,1.49693,,,
2016-11-02,1.49549,,,
2016-11-01,1.49674,,,
2016-10-31,1.49568,,,
2016-10-28,1.49414,,,
2016-10-27,1.49562,,,
2016-10-26,1.49619,,,
2016-10-25,1.49569,,,
2016-10-21,1.4921,,,
2016-10-20,1.49536,,,
2016-10-19,1.49594,,,
2016-10-18,1.49475,,,
2016-10-17,1.4969,,,
2016-10-14,1.49496,,,
2016-10-13,1.49415,,,
2016-10-12,1.49726,,,
2016-10-11,1.49717,,,
2016-10-10,1.49694,,,
2016-10-07,1.49579,,,
2016-10-06,1.49701,,,
2016-10-05,1.49516,,,
2016-10-04,1.49661,,,
2016-10-03,1.48988,,,
2016-09-30,1.49324,,,
2016-09-29,1.49621,,,
2016-09-28,1.49597,,,
2016-09-27,1.49576,,,
2016-09-26,1.49335,,,
2016-09-23,1.49442,,,
2016-09-22,1.49643,,,
2016-09-21,1.4956,,,
2016-09-20,1.4965,,,
2016-09-19,1.49571,,,
2016-09-16,1.49561,,,
2016-09-15,1.49536,,,
2016-09-14,1.49535,,,
2016-09-13,1.49423,,,
2016-09-12,1.49665,,,
2016-09-09,1.49681,,,
2016-09-08,1.49595,,,
2016-09-07,1.49407,,,
2016-09-06,1.49274,,,
2016-09-05,1.49628,,,
2016-09-02,1.49386,,,
2016-09-01,1.49348,,,
2016-08-31,1.49358,,,
2016-08-30,1.49188,,,
2016-08-29,1.49345,,,
2016-08-26,1.49586,,,
2016-08-25,1.49586,,,
2016-08-24,1.49566,,,
2016-08-23,1.49542,,,
2016-08-22,1.49529,,,
2016-08-19,1.4954,,,
2016-08-18,1.49603,,,
2016-08-17,1.49582,,,
2016-08-16,1.49588,,,
2016-08-15,1.49451,,,
2016-08-11,1.4922,,,
2016-08-10,1.49598,,,
2016-08-09,1.49508,,,
2016-08-08,1.49489,,,
2016-08-05,1.49523,,,
2016-08-04,1.49463,,,
2016-08-03,1.49562,,,
2016-08-02,1.49379,,,
2016-08-01,1.48815,,,
2016-07-29,1.49177,,,
2016-07-28,1.49515,,,
2016-07-27,1.49648,,,
2016-07-26,1.49458,,,
2016-07-25,1.49675,,,
2016-07-22,1.4966,,,
2016-07-21,1.4964,,,
2016-07-20,1.49595,,,
2016-07-15,1.49556,,,
2016-07-14,1.49516,,,
2016-07-13,1.49611,,,
2016-07-12,1.49594,,,
2016-07-11,1.49516,,,
2016-07-08,1.49603,,,
2016-07-07,1.49436,,,
2016-07-06,1.49404,,,
2016-07-05,1.49485,,,
2016-07-04,1.49074,,,
2016-06-30,1.49201,,,
2016-06-29,1.49477,,,
2016-06-28,1.49389,,,
2016-06-27,1.4946,,,
2016-06-24,1.49553,,,
2016-06-23,1.49481,,,
2016-06-22,1.49478,,,
2016-06-21,1.49299,,,
2016-06-20,1.49444,,,
2016-06-17,1.49404,,,
2016-06-16,1.49119,,,
2016-06-15,1.49461,,,
2016-06-14,1.49464,,,
2016-06-13,1.49432,,,
2016-06-10,1.49434,,,
2016-06-09,1.49487,,,
2016-06-08,1.49244,,,
2016-06-07,1.49471,,,
2016-06-06,1.4936,,,
2016-06-03,1.49523,,,
2016-06-02,1.49479,,,
2016-06-01,1.49397,,,
2016-05-31,1.49367,,,
2016-05-30,1.49302,,,
2016-05-27,1.49387,,,
2016-05-26,1.4933,,,
2016-05-25,1.49197,,,
2016-05-24,1.49271,,,
2016-05-23,1.49014,,,
2016-05-19,1.49235,,,
2016-05-18,1.4936,,,
2016-05-17,1.49393,,,
2016-05-16,1.47881,,,
2016-05-13,1.49363,,,
2016-05-12,1.49319,,,
2016-05-11,1.4942,,,
2016-05-10,1.4939,,,
2016-05-09,1.49313,,,
2016-05-04,1.48567,,,
2016-05-03,1.49342,,,
2016-04-29,1.49177,,,
2016-04-28,1.49409,,,
2016-04-27,1.49448,,,
2016-04-26,1.49322,,,
2016-04-25,1.49392,,,
2016-04-22,1.48924,,,
2016-04-21,1.49453,,,
2016-04-20,1.49477,,,
2016-04-19,1.49456,,,
2016-04-18,1.49391,,,
2016-04-12,1.49357,,,
2016-04-11,1.49346,,,
2016-04-08,1.49178,,,
2016-04-07,1.4949,,,
2016-04-05,1.49235,,,
2016-04-04,1.4924,,,
2016-04-01,1.48706,,,
2016-03-31,1.48842,,,
2016-03-30,1.49474,,,
2016-03-29,1.49213,,,
2016-03-28,1.48956,,,
2016-03-25,1.49316,,,
2016-03-24,1.49404,,,
2016-03-23,1.49431,,,
2016-03-22,1.49475,,,
2016-03-21,1.49317,,,
2016-03-18,1.49292,,,
2016-03-17,1.49416,,,
2016-03-16,1.49458,,,
2016-03-15,1.49325,,,
2016-03-14,1.48827,,,
2016-03-11,1.49441,,,
2016-03-10,1.49353,,,
2016-03-09,1.4946,,,
2016-03-08,1.49241,,,
2016-03-07,1.49385,,,
2016-03-04,1.4943,,,
2016-03-03,1.49407,,,
2016-03-02,1.49444,,,
2016-03-01,1.4917,,,
2016-02-29,1.49527,,,
2016-02-26,1.49335,,,
2016-02-25,1.491,,,
2016-02-24,1.49461,,,
2016-02-23,1.4918,,,
2016-02-19,1.49469,,,
2016-02-18,1.49294,,,
2016-02-17,1.49346,,,
2016-02-16,1.49333,,,
2016-02-15,1.49035,,,
2016-02-12,1.49451,,,
2016-02-11,1.49169,,,
2016-02-10,1.49338,,,
2016-02-09,1.49449,,,
2016-02-08,1.49297,,,
2016-02-05,1.49362,,,
2016-02-04,1.4929,,,
2016-02-03,1.49459,,,
2016-02-02,1.49519,,,
2016-02-01,1.49347,,,
2016-01-29,1.49369,,,
2016-01-28,1.49364,,,
2016-01-27,1.49315,,,
2016-01-26,1.4908,,,
2016-01-25,1.49549,,,
2016-01-22,1.493,,,
2016-01-21,1.49259,,,
2016-01-20,1.49483,,,
2016-01-19,1.49472,,,
2016-01-18,1.49428,,,
2016-01-15,1.49522,,,
2016-01-14,1.49533,,,
2016-01-13,1.49253,,,
2016-01-12,1.49453,,,
2016-01-11,1.49422,,,
2016-01-08,1.49438,,,
2016-01-07,1.49214,,,
2016-01-06,1.49532,,,
2016-01-05,1.48843,,,
2016-01-04,1.49272,,,
2015-12-30,1.4922,,,
2015-12-29,1.49368,,,
2015-12-28,1.49362,,,
2015-12-25,1.49555,,,
2015-12-24,1.49387,,,
2015-12-23,1.49356,,,
2015-12-22,1.4925,,,
2015-12-21,1.4926,,,
2015-12-18,1.49501,,,
2015-12-17,1.49186,,,
2015-12-16,1.49535,,,
2015-12-15,1.49399,,,
2015-12-14,1.49514,,,
2015-12-11,1.49441,,,
2015-12-09,1.49279,,,
2015-12-08,1.48464,,,
2015-12-04,1.49037,,,
2015-12-03,1.49319,,,
2015-12-02,1.48092,,,
2015-12-01,1.49317,,,
2015-11-30,1.49153,,,
2015-11-27,1.49371,,,
2015-11-26,1.49276,,,
2015-11-25,1.49264,,,
2015-11-24,1.49231,,,
2015-11-23,1.49108,,,
2015-11-20,1.49335,,,
2015-11-19,1.4914,,,
2015-11-18,1.49152,,,
2015-11-17,1.49311,,,
2015-11-16,1.49465,,,
2015-11-13,1.4936,,,
2015-11-12,1.49066,,,
2015-11-11,1.49361,,,
2015-11-10,1.4933,,,
2015-11-09,1.49214,,,
2015-11-06,1.49096,,,
2015-11-05,1.49228,,,
2015-11-04,1.49398,,,
2015-11-03,1.49409,,,
2015-11-02,1.49297,,,
2015-10-30,1.48919,,,
2015-10-29,1.4929,,,
2015-10-28,1.4918,,,
2015-10-27,1.49177,,,
2015-10-26,1.49263,,,
2015-10-22,1.49375,,,
2015-10-21,1.49452,,,
2015-10-20,1.49264,,,
2015-10-19,1.49342,,,
2015-10-16,1.49113,,,
2015-10-15,1.49281,,,
2015-10-14,1.48824,,,
2015-10-13,1.49235,,,
2015-10-12,1.48604,,,
2015-10-09,1.49076,,,
2015-10-08,1.49444,,,
2015-10-07,1.491,,,
2015-10-06,1.49359,,,
2015-10-05,1.48577,,,
2015-10-02,1.49584,,,
2015-10-01,1.49369,,,
2015-09-30,1.49308,,,
2015-09-29,1.49211,,,
2015-09-28,1.49036,,,
2015-09-25,1.49279,,,
2015-09-24,1.49534,,,
2015-09-23,1.49003,,,
2015-09-22,1.49035,,,
2015-09-21,1.49422,,,
2015-09-18,1.49489,,,
2015-09-17,1.49442,,,
2015-09-16,1.49452,,,
2015-09-15,1.4943,,,
2015-09-14,1.49221,,,
2015-09-11,1.49272,,,
2015-09-10,1.49554,,,
2015-09-09,1.49287,,,
2015-09-08,1.48725,,,
2015-09-07,1.48845,,,
2015-09-04,1.49003,,,
2015-09-03,1.49487,,,
2015-09-02,1.4866,,,
2015-09-01,1.49089,,,
2015-08-31,1.48583,,,
2015-08-28,1.49384,,,
2015-08-27,1.49187,,,
2015-08-26,1.48904,,,
2015-08-25,1.47997,,,
2015-08-24,1.49388,,,
2015-08-21,1.49118,,,
2015-08-20,1.49394,,,
2015-08-19,1.49412,,,
2015-08-18,1.49202,,,
2015-08-17,1.49064,,,
2015-08-14,1.49278,,,
2015-08-13,1.49291,,,
2015-08-11,1.49441,,,
2015-08-10,1.49275,,,
2015-08-07,1.49288,,,
2015-08-06,1.49403,,,
2015-08-05,1.48953,,,
2015-08-04,1.49343,,,
2015-08-03,1.48825,,,
2015-07-31,1.48173,,,
2015-07-29,1.4932,,,
2015-07-28,1.49199,,,
2015-07-27,1.48963,,,
2015-07-24,1.49208,,,
2015-07-23,1.48943,,,
2015-07-22,1.49183,,,
2015-07-21,1.49293,,,
2015-07-20,1.49365,,,
2015-07-17,1.49444,,,
2015-07-16,1.4906,,,
2015-07-15,1.49096,,,
2015-07-14,1.49278,,,
2015-07-13,1.49306,,,
2015-07-10,1.49517,,,
2015-07-09,1.49374,,,
2015-07-08,1.49241,,,
2015-07-07,1.48705,,,
2015-07-06,1.49513,,,
2015-07-03,1.49402,,,
2015-07-02,1.48303,,,
2015-06-30,1.48797,,,
2015-06-29,1.4906,,,
2015-06-26,1.49369,,,
2015-06-25,1.49162,,,
2015-06-24,1.48602,,,
2015-06-23,1.49437,,,
2015-06-22,1.49261,,,
2015-06-19,1.49397,,,
2015-06-18,1.49455,,,
2015-06-17,1.49304,,,
2015-06-16,1.49222,,,
2015-06-15,1.49418,,,
2015-06-12,1.49505,,,
2015-06-11,1.49359,,,
2015-06-10,1.4942,,,
2015-06-09,1.49458,,,
2015-06-08,1.49262,,,
2015-06-05,1.49068,,,
2015-06-04,1.49454,,,
2015-06-03,1.48932,,,
2015-06-02,1.49607,,,
2015-05-29,1.49208,,,
2015-05-28,1.49459,,,
2015-05-27,1.49564,,,
2015-05-26,1.49562,,,
2015-05-25,1.49341,,,
2015-05-22,1.49077,,,
2015-05-21,1.49321,,,
2015-05-20,1.49356,,,
2015-05-19,1.49318,,,
2015-05-18,1.49444,,,
2015-05-15,1.49118,,,
2015-05-14,1.49481,,,
2015-05-13,1.49644,,,
2015-05-12,1.49654,,,
2015-05-11,1.496,,,
2015-05-08,1.49624,,,
2015-05-07,1.49526,,,
2015-05-06,1.48044,,,
2015-04-30,1.49423,,,
2015-04-29,1.5026,,,
2015-04-28,1.74774,,,
2015-04-27,1.74597,,,
2015-04-24,1.74558,,,
2015-04-23,1.74522,,,
2015-04-22,1.74447,,,
2015-04-21,1.74195,,,
2015-04-20,1.74535,,,
2015-04-17,1.74576,,,
2015-04-16,1.74272,,,
2015-04-10,1.74282,,,
2015-04-09,1.74547,,,
2015-04-08,1.74366,,,
2015-04-07,1.74545,,,
2015-04-03,1.74449,,,
2015-04-02,1.74038,,,
2015-04-01,1.73827,,,
2015-03-31,1.74044,,,
2015-03-30,1.74004,,,
2015-03-27,1.73832,,,
2015-03-26,1.74723,,,
2015-03-25,1.74831,,,
2015-03-24,1.74711,,,
2015-03-23,1.74435,,,
2015-03-20,1.74609,,,
2015-03-19,1.74134,,,
2015-03-18,1.74902,,,
2015-03-17,1.74959,,,
2015-03-16,1.74553,,,
2015-03-13,1.74542,,,
2015-03-12,1.73377,,,
2015-03-11,1.75676,,,
2015-03-10,1.99265,,,
2015-03-09,1.99237,,,
2015-03-06,1.99219,,,
2015-03-05,1.99303,,,
2015-03-03,1.99376,,,
2015-03-02,1.98992,,,
2015-02-27,1.99112,,,
2015-02-26,1.99254,,,
2015-02-25,1.99484,,,
2015-02-24,1.99607,,,
2015-02-23,1.99358,,,
2015-02-20,1.99366,,,
2015-02-19,1.9962,,,
2015-02-18,1.99594,,,
2015-02-17,1.9951,,,
2015-02-16,1.99543,,,
2015-02-13,1.98989,,,
